,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2023-01-30,NSE:AARTIPHARM,299.89999,314.85001,286.10001,288.25,329027.0,,
1,2023-01-31,NSE:AARTIPHARM,289.0,289.0,273.85001,273.85001,150034.0,-4.995660017346055,
2,2023-02-01,NSE:AARTIPHARM,260.14999,260.14999,260.14999,260.14999,69850.0,-5.002745846165934,-4.995660017346055
3,2023-02-02,NSE:AARTIPHARM,247.14999,247.14999,247.14999,247.14999,89213.0,-4.9971172399430035,-5.002745846165934
4,2023-02-03,NSE:AARTIPHARM,234.8,259.5,234.8,259.5,2065032.0,4.996969653933628,-4.9971172399430035
5,2023-02-06,NSE:AARTIPHARM,272.45001,272.45001,266.20001,272.45001,660667.0,4.99036994219654,4.996969653933628
6,2023-02-07,NSE:AARTIPHARM,286.04999,286.04999,286.04999,286.04999,343557.0,4.991734079951018,4.99036994219654
7,2023-02-08,NSE:AARTIPHARM,300.35001,300.35001,300.35001,300.35001,310278.0,4.999133193467344,4.991734079951018
8,2023-02-09,NSE:AARTIPHARM,315.35001,315.35001,315.35001,315.35001,724706.0,4.994173298013208,4.999133193467344
9,2023-02-10,NSE:AARTIPHARM,331.10001,331.10001,308.04999,313.04999,751226.0,-0.7293546621419221,4.994173298013208
10,2023-02-13,NSE:AARTIPHARM,318.0,337.89999,313.75,323.04999,360101.0,3.194377996945472,-0.7293546621419221
11,2023-02-14,NSE:AARTIPHARM,330.5,330.5,291.79999,298.45001,260690.0,-7.614914335703883,3.194377996945472
12,2023-02-15,NSE:AARTIPHARM,302.95001,310.10001,287.95001,294.54999,198992.0,-1.3067582071784953,-7.614914335703883
13,2023-02-16,NSE:AARTIPHARM,299.0,301.70001,292.10001,295.29999,112913.0,0.2546257088652422,-1.3067582071784953
14,2023-02-17,NSE:AARTIPHARM,301.0,312.0,295.20001,303.0,370491.0,2.607521253217794,0.2546257088652422
15,2023-02-20,NSE:AARTIPHARM,314.0,317.0,310.60001,314.70001,173844.0,3.861389438943901,2.607521253217794
16,2023-02-21,NSE:AARTIPHARM,318.0,323.29999,307.0,310.79999,334866.0,-1.2392818163558494,3.861389438943901
