,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2023-09-22,NSE:ZAGGLE,164.0,176.0,155.3,158.35001,21564281.0,,
1,2023-09-25,NSE:ZAGGLE,160.95,173.0,160.3,171.05,5622723.0,8.020201577505436,
2,2023-09-26,NSE:ZAGGLE,170.5,183.39999,170.05,179.2,5907712.0,4.764688687518256,8.020201577505436
3,2023-09-27,NSE:ZAGGLE,180.45,184.89999,176.3,183.95,4167955.0,2.6506696428571432,4.764688687518256
4,2023-09-28,NSE:ZAGGLE,185.0,202.8,183.39999,196.85001,6555885.0,7.012780646914927,2.6506696428571432
5,2023-09-29,NSE:ZAGGLE,195.85001,209.7,193.3,200.55,4086420.0,1.8795985837135665,7.012780646914927
6,2023-10-03,NSE:ZAGGLE,198.7,206.89999,185.0,194.89999,4232354.0,-2.817257541760164,1.8795985837135665
7,2023-10-04,NSE:ZAGGLE,191.0,198.45,181.3,189.0,1182476.0,-3.0271884570132626,-2.817257541760164
8,2023-10-05,NSE:ZAGGLE,191.05,204.64999,188.5,202.95,1611549.0,7.380952380952375,-3.0271884570132626
9,2023-10-06,NSE:ZAGGLE,204.95,222.39999,201.14999,217.8,3612987.0,7.317073170731719,7.380952380952375
10,2023-10-09,NSE:ZAGGLE,211.10001,224.8,208.35001,211.10001,2015207.0,-3.0762121212121274,7.317073170731719
11,2023-10-10,NSE:ZAGGLE,213.8,226.35001,213.8,221.2,1755863.0,4.784457376387614,-3.0762121212121274
12,2023-10-11,NSE:ZAGGLE,222.10001,226.45,210.64999,214.14999,1155486.0,-3.1871654611211513,4.784457376387614
13,2023-10-12,NSE:ZAGGLE,206.5,220.7,201.35001,216.05,3641001.0,0.8872332891540219,-3.1871654611211513
14,2023-10-13,NSE:ZAGGLE,220.0,247.8,219.0,235.25,5804623.0,8.886831751909273,0.8872332891540219
15,2023-10-16,NSE:ZAGGLE,235.85001,236.7,226.45,228.55,1111793.0,-2.848034006376191,8.886831751909273
16,2023-10-17,NSE:ZAGGLE,228.0,229.8,217.85001,219.85001,1182276.0,-3.806602493983817,-2.848034006376191
17,2023-10-18,NSE:ZAGGLE,219.0,235.0,217.0,224.60001,1667159.0,2.1605639226489,-3.806602493983817
18,2023-10-19,NSE:ZAGGLE,221.60001,231.3,221.60001,223.14999,536075.0,-0.6456010398218571,2.1605639226489
19,2023-10-20,NSE:ZAGGLE,225.05,226.39999,210.10001,214.75,910593.0,-3.7642798012224885,-0.6456010398218571
20,2023-10-23,NSE:ZAGGLE,216.7,217.14999,196.2,200.05,1205009.0,-6.84516880093131,-3.7642798012224885
21,2023-10-25,NSE:ZAGGLE,202.39999,203.7,187.45,198.45,1738700.0,-0.7998000499875144,-6.84516880093131
22,2023-10-26,NSE:ZAGGLE,196.0,211.7,194.5,207.95,1793758.0,4.787100025195263,-0.7998000499875144
23,2023-10-27,NSE:ZAGGLE,210.0,217.60001,206.64999,214.0,1243591.0,2.909353209906233,4.787100025195263
24,2023-10-30,NSE:ZAGGLE,214.89999,214.89999,206.2,208.8,763578.0,-2.4299065420560697,2.909353209906233
25,2023-10-31,NSE:ZAGGLE,209.8,214.5,205.55,206.7,655485.0,-1.0057471264367925,-2.4299065420560697
26,2023-11-01,NSE:ZAGGLE,210.0,222.0,210.0,215.8,1318341.0,4.402515723270452,-1.0057471264367925
27,2023-11-02,NSE:ZAGGLE,216.89999,225.89999,215.2,224.55,1062812.0,4.054680259499537,4.402515723270452
28,2023-11-03,NSE:ZAGGLE,224.05,230.5,222.5,224.10001,683985.0,-0.20039634825206584,4.054680259499537
29,2023-11-06,NSE:ZAGGLE,226.39999,235.3,226.39999,232.89999,1057933.0,3.9268092848367147,-0.20039634825206584
30,2023-11-07,NSE:ZAGGLE,233.05,236.39999,223.25,226.2,469103.0,-2.8767669762459045,3.9268092848367147
31,2023-11-08,NSE:ZAGGLE,226.2,240.0,226.2,233.10001,1210818.0,3.0504022988505786,-2.8767669762459045
32,2023-11-09,NSE:ZAGGLE,235.2,242.75,234.5,237.0,841160.0,1.6730973113214378,3.0504022988505786
33,2023-11-10,NSE:ZAGGLE,236.89999,238.45,231.2,233.55,337328.0,-1.455696202531641,1.6730973113214378
34,2023-11-12,NSE:ZAGGLE,235.9,236.95,229.6,236.25,259319.0,1.1560693641618447,-1.455696202531641
35,2023-11-13,NSE:ZAGGLE,235.95,264.0,233.0,259.5,3454620.0,9.841269841269842,1.1560693641618447
36,2023-11-15,NSE:ZAGGLE,258.45001,261.60001,250.55,252.85001,1325390.0,-2.562616570327554,9.841269841269842
37,2023-11-16,NSE:ZAGGLE,253.89999,256.70001,247.64999,250.60001,671906.0,-0.8898556104466835,-2.562616570327554
38,2023-11-17,NSE:ZAGGLE,252.2,265.0,248.89999,251.75,2033957.0,0.4588946345213643,-0.8898556104466835
39,2023-11-20,NSE:ZAGGLE,251.3,253.45,243.25,245.39999,628344.0,-2.5223475670307836,0.4588946345213643
40,2023-11-21,NSE:ZAGGLE,246.64999,251.25,241.14999,244.8,901066.0,-0.24449471248959345,-2.5223475670307836
